B365Player1,B365Player2,Best of,Date,Player1Pts,Player1Rank,Player1,Player1Sets,Round,Series,Surface,Player2Pts,Player2Rank,Player2,Player2Sets,Winner
2.75,1.44,3,2023-04-04,492,119,Cerundolo J.M.,0,1st Round,ATP250,Clay,729,73,Etcheverry T.,0,Etcheverry T.
1.36,3.2,3,2023-04-04,746,69,Giron M.,0,1st Round,ATP250,Clay,577,99,Gomez E.,0,Giron M.
3.0,1.4,3,2023-04-05,359,166,Sock J.,0,1st Round,ATP250,Clay,420,138,Machac T.,0,Machac T.
3.5,1.3,3,2023-04-07,658,86,Purcell M.,0,1st Round,ATP250,Clay,515,108,Altmaier D.,0,Purcell M.
1.53,2.5,3,2023-04-08,915,46,Isner J.,0,2nd Round,ATP250,Clay,477,123,Brouwer G.,0,Brouwer G.
1.36,3.2,3,2023-04-08,875,54,Wolf J.J.,0,2nd Round,ATP250,Clay,424,137,Kudla D.,0,Wolf J.J.
2.0,1.8,3,2023-04-08,621,94,Riveros D.,0,2nd Round,ATP250,Clay,733,71,Kubler J.,0,Kubler J.
1.17,5.0,3,2023-04-08,2665,15,Tiafoe F.,0,2nd Round,ATP250,Clay,381,152,Johnson S.,0,Tiafoe F.
4.5,1.2,3,2023-04-08,359,167,Bergs Z.,0,2nd Round,ATP250,Clay,723,74,Garin C.,0,Garin C.
1.36,3.2,3,2023-04-08,729,73,Etcheverry T.,0,2nd Round,ATP250,Clay,658,86,Purcell M.,0,Etcheverry T.
1.53,2.5,3,2023-04-08,2090,18,Paul T.,0,2nd Round,ATP250,Clay,432,134,Hanfmann Y.,0,Hanfmann Y.
1.67,2.2,3,2023-04-08,420,138,Machac T.,0,2nd Round,ATP250,Clay,746,69,Giron M.,0,Machac T.
3.0,1.4,3,2023-04-08,733,71,Kubler J.,0,Quarterfinals,ATP250,Clay,2665,15,Tiafoe F.,0,Tiafoe F.
2.63,1.5,3,2023-04-08,477,123,Brouwer G.,0,Quarterfinals,ATP250,Clay,875,54,Wolf J.J.,0,Brouwer G.
1.67,2.2,3,2023-04-08,723,74,Garin C.,0,Quarterfinals,ATP250,Clay,729,73,Etcheverry T.,0,Etcheverry T.
1.8,2.0,3,2023-04-09,432,134,Hanfmann Y.,0,Quarterfinals,ATP250,Clay,420,138,Machac T.,0,Hanfmann Y.
3.75,1.29,3,2023-04-09,477,123,Brouwer G.,0,Semifinals,ATP250,Clay,2665,15,Tiafoe F.,0,Tiafoe F.
1.8,2.0,3,2023-04-09,729,73,Etcheverry T.,0,Semifinals,ATP250,Clay,432,134,Hanfmann Y.,0,Etcheverry T.
3.0,1.4,3,2023-04-09,729,73,Etcheverry T.,0,The Final,ATP250,Clay,2665,15,Tiafoe F.,0,Tiafoe F.
2.5,1.53,3,2023-04-03,535,104,Gaston H.,0,1st Round,ATP250,Clay,574,100,Struff J.L.,0,Gaston H.
1.73,2.1,3,2023-04-03,475,124,Karatsev A.,0,1st Round,ATP250,Clay,497,115,Passaro F.,0,Passaro F.
1.1,7.0,3,2023-04-03,675,83,Munar J.,0,1st Round,ATP250,Clay,98,445,Benchetrit E.,0,Munar J.
15.0,01.03,3,2023-04-03,13,937,Lalami Laaroussi Y.,0,1st Round,ATP250,Clay,611,95,Popyrin A.,0,Popyrin A.
3.2,1.36,3,2023-04-04,293,201,Vavassori A.,0,1st Round,ATP250,Clay,859,59,Jarry N.,0,Vavassori A.
2.5,1.53,3,2023-04-04,1016,38,Cressy M.,0,1st Round,ATP250,Clay,675,82,Carballes Baena R.,0,Carballes Baena R.
2.0,1.8,3,2023-04-04,502,114,Kotov P.,0,1st Round,ATP250,Clay,471,125,Portero P.,0,Kotov P.
2.5,1.53,3,2023-04-04,464,129,Grenier H.,0,1st Round,ATP250,Clay,283,207,Kuzmanov D.,0,Kuzmanov D.
1.13,6.0,3,2023-04-04,376,157,Ymer E.,0,1st Round,ATP250,Clay,33,720,Moundir A.,0,Ymer E.
2.1,1.73,3,2023-04-04,325,181,Bonadio R.,0,1st Round,ATP250,Clay,657,87,O Connell C.,0,O Connell C.
2.2,1.67,3,2023-04-04,471,126,Muller A.,0,1st Round,ATP250,Clay,975,42,Gasquet R.,0,Muller A.
3.2,1.36,3,2023-04-05,176,295,Vatutin A.,0,1st Round,ATP250,Clay,889,50,Bonzi B.,0,Bonzi B.
1.25,4.0,3,2023-04-06,1059,35,Griekspoor T.,0,2nd Round,ATP250,Clay,376,157,Ymer E.,0,Griekspoor T.
1.5,2.63,3,2023-04-06,1250,31,Van De Zandschulp B.,0,2nd Round,ATP250,Clay,657,87,O Connell C.,0,O Connell C.
2.63,1.5,3,2023-04-06,293,201,Vavassori A.,0,2nd Round,ATP250,Clay,675,83,Munar J.,0,Vavassori A.
1.67,2.2,3,2023-04-06,611,95,Popyrin A.,0,2nd Round,ATP250,Clay,1345,30,Evans D.,0,Evans D.
1.57,2.38,3,2023-04-06,1840,21,Musetti L.,0,2nd Round,ATP250,Clay,535,104,Gaston H.,0,Musetti L.
1.57,2.38,3,2023-04-06,889,50,Bonzi B.,0,2nd Round,ATP250,Clay,502,114,Kotov P.,0,Kotov P.
1.57,2.38,3,2023-04-06,471,126,Muller A.,0,2nd Round,ATP250,Clay,497,115,Passaro F.,0,Muller A.
2.3,1.62,3,2023-04-07,293,201,Vavassori A.,0,Quarterfinals,ATP250,Clay,1345,30,Evans D.,0,Evans D.
2.38,1.57,3,2023-04-07,675,82,Carballes Baena R.,0,Quarterfinals,ATP250,Clay,1059,35,Griekspoor T.,0,Carballes Baena R.
1.4,3.0,3,2023-04-07,1840,21,Musetti L.,0,Quarterfinals,ATP250,Clay,471,126,Muller A.,0,Muller A.
2.1,1.73,3,2023-04-07,502,114,Kotov P.,0,Quarterfinals,ATP250,Clay,657,87,O Connell C.,0,Kotov P.
2.0,1.8,3,2023-04-08,1345,30,Evans D.,0,Semifinals,ATP250,Clay,675,82,Carballes Baena R.,0,Carballes Baena R.
1.53,2.5,3,2023-04-08,471,126,Muller A.,0,Semifinals,ATP250,Clay,502,114,Kotov P.,0,Muller A.
2.1,1.73,3,2023-04-09,471,126,Muller A.,0,The Final,ATP250,Clay,675,82,Carballes Baena R.,0,Carballes Baena R.
2.0,1.8,3,2023-04-09,814,58,Jarry N.,0,1st Round,Masters 1000,Clay,1890,20,Coric B.,0,Jarry N.
2.5,1.53,3,2023-04-09,799,60,Huesler M.A.,0,1st Round,Masters 1000,Clay,685,83,Munar J.,0,Munar J.
1.5,2.63,3,2023-04-09,2750,13,Hurkacz H.,0,1st Round,Masters 1000,Clay,790,62,Djere L.,0,Hurkacz H.
1.67,2.2,3,2023-04-10,732,73,Fucsovics M.,0,1st Round,Masters 1000,Clay,1250,31,Van De Zandschulp B.,0,Van De Zandschulp B.
2.0,1.8,3,2023-04-10,647,90,Wawrinka S.,0,1st Round,Masters 1000,Clay,1094,35,Griekspoor T.,0,Wawrinka S.
1.44,2.75,3,2023-04-10,987,41,Zapata Miralles B.,0,1st Round,Masters 1000,Clay,901,48,Bonzi B.,0,Bonzi B.
2.5,1.53,3,2023-04-10,1140,33,Cerundolo F.,0,1st Round,Masters 1000,Clay,2735,14,Norrie C.,0,Cerundolo F.
1.44,2.75,3,2023-04-10,1215,32,Baez S.,0,1st Round,Masters 1000,Clay,839,56,Draper J.,0,Draper J.
2.75,1.44,3,2023-04-10,631,94,Popyrin A.,0,1st Round,Masters 1000,Clay,763,69,Lajovic D.,0,Popyrin A.
2.38,1.57,3,2023-04-10,880,50,Ramos A.,0,1st Round,Masters 1000,Clay,574,100,Struff J.L.,0,Struff J.L.
1.22,4.33,3,2023-04-10,1742,22,Berrettini M.,0,1st Round,Masters 1000,Clay,1016,40,Cressy M.,0,Berrettini M.
1.57,2.38,3,2023-04-10,865,52,Mcdonald M.,0,1st Round,Masters 1000,Clay,292,198,Gakhov I.,0,Gakhov I.
1.62,2.3,3,2023-04-10,1025,37,Schwartzman D.,0,1st Round,Masters 1000,Clay,675,85,Goffin D.,0,Schwartzman D.
2.5,1.53,3,2023-04-10,860,54,Murray A.,0,1st Round,Masters 1000,Clay,2050,19,De Minaur A.,0,De Minaur A.
1.5,2.63,3,2023-04-10,1395,29,Bautista Agut R.,0,1st Round,Masters 1000,Clay,715,78,Krajinovic F.,0,Bautista Agut R.
2.38,1.57,3,2023-04-10,930,43,Gasquet R.,0,1st Round,Masters 1000,Clay,555,106,Thiem D.,0,Thiem D.
1.57,2.38,3,2023-04-11,978,42,Lehecka J.,0,1st Round,Masters 1000,Clay,1021,38,Ruusuvuori E.,0,Lehecka J.
4.5,1.2,3,2023-04-11,1019,39,Shelton B.,0,1st Round,Masters 1000,Clay,1485,25,Dimitrov G.,0,Dimitrov G.
1.5,2.63,3,2023-04-11,915,45,Sonego L.,0,1st Round,Masters 1000,Clay,713,79,Humbert U.,0,Sonego L.
5.5,1.14,3,2023-04-11,865,53,Bublik A.,0,1st Round,Masters 1000,Clay,2410,16,Zverev A.,0,Zverev A.
1.91,1.91,3,2023-04-11,2855,12,Khachanov K.,0,1st Round,Masters 1000,Clay,1605,24,Davidovich Fokina A.,0,Khachanov K.
3.75,1.29,3,2023-04-11,134,357,Vacherot V.,0,1st Round,Masters 1000,Clay,372,159,Nardi L.,0,Nardi L.
1.8,2.0,3,2023-04-11,1840,21,Musetti L.,0,1st Round,Masters 1000,Clay,1125,34,Kecmanovic M.,0,Musetti L.
2.2,1.67,3,2023-04-11,1425,28,Evans D.,0,1st Round,Masters 1000,Clay,721,74,Ivashka I.,0,Ivashka I.
1.2,4.5,3,2023-04-11,3470,6,Rublev A.,0,2nd Round,Masters 1000,Clay,685,83,Munar J.,0,Rublev A.
19.0,01.02,3,2023-04-11,292,198,Gakhov I.,0,2nd Round,Masters 1000,Clay,7160,1,Djokovic N.,0,Djokovic N.
1.57,2.38,3,2023-04-11,2750,13,Hurkacz H.,0,2nd Round,Masters 1000,Clay,839,56,Draper J.,0,Hurkacz H.
3.0,1.4,3,2023-04-12,1395,29,Bautista Agut R.,0,2nd Round,Masters 1000,Clay,2410,16,Zverev A.,0,Zverev A.
1.33,3.4,3,2023-04-12,814,58,Jarry N.,0,2nd Round,Masters 1000,Clay,631,94,Popyrin A.,0,Jarry N.
4.5,1.2,3,2023-04-12,1250,31,Van De Zandschulp B.,0,2nd Round,Masters 1000,Clay,5255,4,Ruud C.,0,Ruud C.
2.38,1.57,3,2023-04-12,574,100,Struff J.L.,0,2nd Round,Masters 1000,Clay,2050,19,De Minaur A.,0,Struff J.L.
4.5,1.2,3,2023-04-12,372,159,Nardi L.,0,2nd Round,Masters 1000,Clay,1840,21,Musetti L.,0,Musetti L.
2.1,1.73,3,2023-04-12,978,42,Lehecka J.,0,2nd Round,Masters 1000,Clay,1485,25,Dimitrov G.,0,Lehecka J.
4.33,1.22,3,2023-04-12,721,74,Ivashka I.,0,2nd Round,Masters 1000,Clay,2855,12,Khachanov K.,0,Khachanov K.
1.33,3.4,3,2023-04-12,5150,5,Medvedev D.,0,2nd Round,Masters 1000,Clay,915,45,Sonego L.,0,Medvedev D.
2.63,1.5,3,2023-04-12,647,90,Wawrinka S.,0,2nd Round,Masters 1000,Clay,3065,10,Fritz T.,0,Fritz T.
1.44,2.75,3,2023-04-12,3335,9,Rune H.,0,2nd Round,Masters 1000,Clay,555,106,Thiem D.,0,Rune H.
2.0,1.8,3,2023-04-12,1140,33,Cerundolo F.,0,2nd Round,Masters 1000,Clay,1742,22,Berrettini M.,0,Berrettini M.
1.22,4.33,3,2023-04-13,3345,8,Sinner J.,0,3rd Round,Masters 1000,Clay,2750,13,Hurkacz H.,0,Sinner J.
1.3,3.5,3,2023-04-13,5255,4,Ruud C.,0,3rd Round,Masters 1000,Clay,574,100,Struff J.L.,0,Struff J.L.
1.91,1.91,3,2023-04-13,3470,6,Rublev A.,0,3rd Round,Masters 1000,Clay,2855,12,Khachanov K.,0,Rublev A.
4.0,1.25,3,2023-04-13,814,58,Jarry N.,0,3rd Round,Masters 1000,Clay,5770,3,Tsitsipas S.,0,Tsitsipas S.
1.62,2.3,3,2023-04-13,3065,10,Fritz T.,0,3rd Round,Masters 1000,Clay,978,42,Lehecka J.,0,Fritz T.
1.17,5.0,3,2023-04-13,7160,1,Djokovic N.,0,3rd Round,Masters 1000,Clay,1840,21,Musetti L.,0,Musetti L.
1.57,2.38,3,2023-04-13,5150,5,Medvedev D.,0,3rd Round,Masters 1000,Clay,2410,16,Zverev A.,0,Medvedev D.
3.0,1.4,3,2023-04-14,574,100,Struff J.L.,0,Quarterfinals,Masters 1000,Clay,3470,6,Rublev A.,0,Rublev A.
3.4,1.33,3,2023-04-14,3065,10,Fritz T.,0,Quarterfinals,Masters 1000,Clay,5770,3,Tsitsipas S.,0,Fritz T.
2.1,1.73,3,2023-04-14,5150,5,Medvedev D.,0,Quarterfinals,Masters 1000,Clay,3335,9,Rune H.,0,Rune H.
1.33,3.4,3,2023-04-14,3345,8,Sinner J.,0,Quarterfinals,Masters 1000,Clay,1840,21,Musetti L.,0,Sinner J.
1.91,1.91,3,2023-04-15,3065,10,Fritz T.,0,Semifinals,Masters 1000,Clay,3470,6,Rublev A.,0,Rublev A.
2.5,1.53,3,2023-04-15,3335,9,Rune H.,0,Semifinals,Masters 1000,Clay,3345,8,Sinner J.,0,Rune H.
1.53,2.5,3,2023-04-16,3335,9,Rune H.,0,The Final,Masters 1000,Clay,3470,6,Rublev A.,0,Rublev A.
2.1,1.73,3,2023-04-17,1029,37,Shelton B.,0,1st Round,ATP500,Clay,865,54,Mcdonald M.,0,Shelton B.
19.0,01.02,3,2023-04-17,30,745,Balazs A.,0,1st Round,ATP500,Clay,968,41,Zapata Miralles B.,0,Zapata Miralles B.
1.44,2.75,3,2023-04-17,977,40,Ruusuvuori E.,0,1st Round,ATP500,Clay,865,55,Bublik A.,0,Ruusuvuori E.
1.57,2.38,3,2023-04-17,781,61,Ivashka I.,0,1st Round,ATP500,Clay,711,79,Borges N.,0,Borges N.
1.13,6.0,3,2023-04-17,806,59,Etcheverry T.,0,1st Round,ATP500,Clay,155,323,Andujar P.,0,Etcheverry T.
4.33,1.22,3,2023-04-17,233,240,Trungelliti M.,0,1st Round,ATP500,Clay,874,51,Jarry N.,0,Jarry N.
1.5,2.63,3,2023-04-17,553,108,Kotov P.,0,1st Round,ATP500,Clay,327,180,Krutykh O.,0,Kotov P.
1.53,2.5,3,2023-04-17,426,136,Portero P.,0,1st Round,ATP500,Clay,377,155,Kovalik J.,0,Kovalik J.
1.33,3.4,3,2023-04-18,610,98,Shevchenko A.,0,1st Round,ATP500,Clay,259,223,Giustino L.,0,Shevchenko A.
3.4,1.33,3,2023-04-18,229,244,Verdasco F.,0,1st Round,ATP500,Clay,486,125,Passaro F.,0,Passaro F.
1.44,2.75,3,2023-04-18,890,48,Schwartzman D.,0,1st Round,ATP500,Clay,843,56,Wu Y.,0,Schwartzman D.
1.44,2.75,3,2023-04-18,695,83,Munar J.,0,1st Round,ATP500,Clay,560,105,Arnaldi M.,0,Arnaldi M.
5.5,1.14,3,2023-04-18,497,120,Gomez E.,0,1st Round,ATP500,Clay,810,58,Ramos A.,0,Gomez E.
5.5,1.14,3,2023-04-18,55,593,Lopez F.,0,1st Round,ATP500,Clay,595,99,Goffin D.,0,Goffin D.
1.53,2.5,3,2023-04-18,747,69,Cachin P.,0,1st Round,ATP500,Clay,496,121,Brouwer G.,0,Cachin P.
3.5,1.3,3,2023-04-18,172,300,Rincon D.,0,1st Round,ATP500,Clay,769,66,Kubler J.,0,Kubler J.
1.14,5.5,3,2023-04-18,5255,3,Ruud C.,0,2nd Round,ATP500,Clay,1029,37,Shelton B.,0,Ruud C.
2.38,1.57,3,2023-04-18,806,59,Etcheverry T.,0,2nd Round,ATP500,Clay,1025,38,Davidovich Fokina A.,0,Davidovich Fokina A.
2.5,1.53,3,2023-04-18,977,40,Ruusuvuori E.,0,2nd Round,ATP500,Clay,2870,12,Tiafoe F.,0,Ruusuvuori E.
11.0,01.05,3,2023-04-18,711,79,Borges N.,0,2nd Round,ATP500,Clay,6770,2,Alcaraz Garfia C.,0,Alcaraz Garfia C.
1.67,2.2,3,2023-04-18,1440,25,Bautista Agut R.,0,2nd Round,ATP500,Clay,968,41,Zapata Miralles B.,0,Bautista Agut R.
3.75,1.29,3,2023-04-19,377,155,Kovalik J.,0,2nd Round,ATP500,Clay,1380,28,Shapovalov D.,0,Shapovalov D.
01.07,9.0,3,2023-04-19,1170,31,Dimitrov G.,0,2nd Round,ATP500,Clay,497,120,Gomez E.,0,Dimitrov G.
8.0,01.08,3,2023-04-19,890,48,Schwartzman D.,0,2nd Round,ATP500,Clay,3525,8,Sinner J.,0,Sinner J.
2.3,1.62,3,2023-04-19,1093,35,Nishioka Y.,0,2nd Round,ATP500,Clay,595,99,Goffin D.,0,Nishioka Y.
2.75,1.44,3,2023-04-19,610,98,Shevchenko A.,0,2nd Round,ATP500,Clay,2050,19,De Minaur A.,0,De Minaur A.
1.25,4.0,3,2023-04-19,2735,13,Norrie C.,0,2nd Round,ATP500,Clay,553,108,Kotov P.,0,Norrie C.
3.5,1.3,3,2023-04-19,486,125,Passaro F.,0,2nd Round,ATP500,Clay,1165,32,Cerundolo F.,0,Cerundolo F.
1.5,2.63,3,2023-04-19,2900,11,Khachanov K.,0,2nd Round,ATP500,Clay,874,51,Jarry N.,0,Khachanov K.
8.0,01.08,3,2023-04-19,747,69,Cachin P.,0,2nd Round,ATP500,Clay,4950,5,Tsitsipas S.,0,Tsitsipas S.
2.1,1.73,3,2023-04-19,1390,26,Evans D.,0,2nd Round,ATP500,Clay,560,105,Arnaldi M.,0,Evans D.
4.33,1.22,3,2023-04-19,769,66,Kubler J.,0,2nd Round,ATP500,Clay,1930,20,Musetti L.,0,Musetti L.
01.05,11.0,3,2023-04-20,3525,8,Sinner J.,0,3rd Round,ATP500,Clay,1093,35,Nishioka Y.,0,Sinner J.
3.0,1.4,3,2023-04-20,977,40,Ruusuvuori E.,0,3rd Round,ATP500,Clay,1025,38,Davidovich Fokina A.,0,Davidovich Fokina A.
1.2,4.5,3,2023-04-20,4950,5,Tsitsipas S.,0,3rd Round,ATP500,Clay,1380,28,Shapovalov D.,0,Tsitsipas S.
1.91,1.91,3,2023-04-20,2735,13,Norrie C.,0,3rd Round,ATP500,Clay,1930,20,Musetti L.,0,Musetti L.
01.06,10.0,3,2023-04-20,6770,2,Alcaraz Garfia C.,0,3rd Round,ATP500,Clay,1440,25,Bautista Agut R.,0,Alcaraz Garfia C.
1.25,4.0,3,2023-04-20,2900,11,Khachanov K.,0,3rd Round,ATP500,Clay,1390,26,Evans D.,0,Evans D.
2.75,1.44,3,2023-04-20,1165,32,Cerundolo F.,0,3rd Round,ATP500,Clay,5255,3,Ruud C.,0,Cerundolo F.
4.33,1.22,3,2023-04-21,2050,19,De Minaur A.,0,Quarterfinals,ATP500,Clay,4950,5,Tsitsipas S.,0,Tsitsipas S.
01.08,8.0,3,2023-04-21,6770,2,Alcaraz Garfia C.,0,Quarterfinals,ATP500,Clay,1025,38,Davidovich Fokina A.,0,Alcaraz Garfia C.
1.33,3.4,3,2023-04-21,1165,32,Cerundolo F.,0,Quarterfinals,ATP500,Clay,1390,26,Evans D.,0,Evans D.
1.33,3.4,3,2023-04-22,4950,5,Tsitsipas S.,0,Semifinals,ATP500,Clay,1930,20,Musetti L.,0,Tsitsipas S.
11.0,01.05,3,2023-04-22,1390,26,Evans D.,0,Semifinals,ATP500,Clay,6770,2,Alcaraz Garfia C.,0,Alcaraz Garfia C.
1.25,4.0,3,2023-04-23,6770,2,Alcaraz Garfia C.,0,The Final,ATP500,Clay,4950,5,Tsitsipas S.,0,Alcaraz Garfia C.
1.53,2.5,3,2023-04-17,1094,34,Griekspoor T.,0,1st Round,ATP250,Clay,701,81,Popyrin A.,0,Popyrin A.
2.2,1.67,3,2023-04-17,672,87,Van Assche L.,0,1st Round,ATP250,Clay,692,84,Wawrinka S.,0,Van Assche L.
1.73,2.1,3,2023-04-17,587,100,Daniel T.,0,1st Round,ATP250,Clay,735,73,Molcan A.,0,Molcan A.
2.63,1.5,3,2023-04-18,201,267,Shelbayh A.,0,1st Round,ATP250,Clay,419,139,Ymer E.,0,Shelbayh A.
3.5,1.3,3,2023-04-18,557,106,Safiullin R.,0,1st Round,ATP250,Clay,716,78,Djere L.,0,Djere L.
1.67,2.2,3,2023-04-18,940,42,Gasquet R.,0,1st Round,ATP250,Clay,140,342,Prizmic D.,0,Gasquet R.
2.2,1.67,3,2023-04-18,731,74,Krajinovic F.,0,1st Round,ATP250,Clay,744,70,Lajovic D.,0,Lajovic D.
2.2,1.67,3,2023-04-19,282,202,Dzumhur D.,0,1st Round,ATP250,Clay,433,132,Broady L.,0,Dzumhur D.
1.67,2.2,3,2023-04-19,272,212,Medjedovic H.,0,1st Round,ATP250,Clay,838,57,Barrere G.,0,Barrere G.
1.62,2.3,3,2023-04-19,647,92,Samudio J.,0,1st Round,ATP250,Clay,555,107,Gaston H.,0,Samudio J.
5.0,1.17,3,2023-04-19,155,322,Monfils G.,0,1st Round,ATP250,Clay,1033,36,Lehecka J.,0,Lehecka J.
1.67,2.2,3,2023-04-19,716,78,Djere L.,0,2nd Round,ATP250,Clay,1890,21,Coric B.,0,Djere L.
10.0,01.06,3,2023-04-19,672,87,Van Assche L.,0,2nd Round,ATP250,Clay,7240,1,Djokovic N.,0,Djokovic N.
1.8,2.0,3,2023-04-19,735,73,Molcan A.,0,2nd Round,ATP250,Clay,701,81,Popyrin A.,0,Molcan A.
3.2,1.36,3,2023-04-20,838,57,Barrere G.,0,2nd Round,ATP250,Clay,744,70,Lajovic D.,0,Lajovic D.
1.2,4.5,3,2023-04-20,1125,33,Kecmanovic M.,0,2nd Round,ATP250,Clay,201,267,Shelbayh A.,0,Kecmanovic M.
1.44,2.75,3,2023-04-20,940,42,Gasquet R.,0,2nd Round,ATP250,Clay,282,202,Dzumhur D.,0,Dzumhur D.
1.17,5.0,3,2023-04-20,4380,6,Rublev A.,0,2nd Round,ATP250,Clay,647,92,Samudio J.,0,Rublev A.
4.33,1.22,3,2023-04-20,536,110,Albot R.,0,2nd Round,ATP250,Clay,1033,36,Lehecka J.,0,Lehecka J.
2.5,1.53,3,2023-04-21,735,73,Molcan A.,0,Quarterfinals,ATP250,Clay,716,78,Djere L.,0,Molcan A.
10.0,01.06,3,2023-04-21,282,202,Dzumhur D.,0,Quarterfinals,ATP250,Clay,4380,6,Rublev A.,0,Rublev A.
8.0,01.08,3,2023-04-21,744,70,Lajovic D.,0,Quarterfinals,ATP250,Clay,7240,1,Djokovic N.,0,Lajovic D.
1.4,3.0,3,2023-04-21,1033,36,Lehecka J.,0,Quarterfinals,ATP250,Clay,1125,33,Kecmanovic M.,0,Kecmanovic M.
1.17,5.0,3,2023-04-22,4380,6,Rublev A.,0,Semifinals,ATP250,Clay,735,73,Molcan A.,0,Rublev A.
1.67,2.2,3,2023-04-22,1125,33,Kecmanovic M.,0,Semifinals,ATP250,Clay,744,70,Lajovic D.,0,Lajovic D.
4.0,1.25,3,2023-04-23,744,70,Lajovic D.,0,The Final,ATP250,Clay,4380,6,Rublev A.,0,Lajovic D.
1.44,2.75,3,2023-04-17,867,53,Carballes Baena R.,0,1st Round,ATP250,Clay,756,68,Giron M.,0,Giron M.
1.62,2.3,3,2023-04-17,277,208,Cobolli F.,0,1st Round,ATP250,Clay,655,91,Thompson J.,0,Cobolli F.
2.5,1.53,3,2023-04-17,665,89,Monteiro T.,0,1st Round,ATP250,Clay,534,112,Hanfmann Y.,0,Hanfmann Y.
2.75,1.44,3,2023-04-18,631,94,Otte O.,0,1st Round,ATP250,Clay,1190,30,Baez S.,0,Otte O.
9.0,01.07,3,2023-04-18,112,412,Rehberg M.,0,1st Round,ATP250,Clay,722,75,Fucsovics M.,0,Fucsovics M.
1.36,3.2,3,2023-04-18,780,63,Huesler M.A.,0,1st Round,ATP250,Clay,72,509,Edmund K.,0,Huesler M.A.
1.91,1.91,3,2023-04-18,738,72,Humbert U.,0,1st Round,ATP250,Clay,700,82,O Connell C.,0,O Connell C.
6.0,1.13,3,2023-04-18,274,209,Ritschard A.,0,1st Round,ATP250,Clay,779,64,Struff J.L.,0,Ritschard A.
2.1,1.73,3,2023-04-18,771,65,Halys Q.,0,1st Round,ATP250,Clay,915,45,Sonego L.,0,Sonego L.
1.13,6.0,3,2023-04-18,678,86,Garin C.,0,1st Round,ATP250,Clay,82,478,Topo M.,0,Garin C.
1.8,2.0,3,2023-04-20,640,93,Altmaier D.,0,1st Round,ATP250,Clay,465,129,Karatsev A.,0,Karatsev A.
2.75,1.44,3,2023-04-20,277,208,Cobolli F.,0,2nd Round,ATP250,Clay,631,94,Otte O.,0,Cobolli F.
2.75,1.44,3,2023-04-20,274,209,Ritschard A.,0,2nd Round,ATP250,Clay,756,68,Giron M.,0,Giron M.
1.29,3.75,3,2023-04-20,3865,7,Rune H.,0,2nd Round,ATP250,Clay,534,112,Hanfmann Y.,0,Rune H.
2.0,1.8,3,2023-04-20,915,45,Sonego L.,0,2nd Round,ATP250,Clay,678,86,Garin C.,0,Garin C.
5.5,1.14,3,2023-04-20,700,82,O Connell C.,0,2nd Round,ATP250,Clay,2140,16,Zverev A.,0,O Connell C.
2.75,1.44,3,2023-04-20,465,129,Karatsev A.,0,2nd Round,ATP250,Clay,1250,29,Van De Zandschulp B.,0,Van De Zandschulp B.
1.3,3.5,3,2023-04-20,3245,10,Fritz T.,0,2nd Round,ATP250,Clay,722,75,Fucsovics M.,0,Fritz T.
3.4,1.33,3,2023-04-21,780,63,Huesler M.A.,0,2nd Round,ATP250,Clay,580,101,Thiem D.,0,Thiem D.
1.44,2.75,3,2023-04-21,700,82,O Connell C.,0,Quarterfinals,ATP250,Clay,277,208,Cobolli F.,0,O Connell C.
4.0,1.25,3,2023-04-21,678,86,Garin C.,0,Quarterfinals,ATP250,Clay,3865,7,Rune H.,0,Rune H.
1.53,2.5,3,2023-04-21,3245,10,Fritz T.,0,Quarterfinals,ATP250,Clay,580,101,Thiem D.,0,Fritz T.
3.0,1.4,3,2023-04-21,756,68,Giron M.,0,Quarterfinals,ATP250,Clay,1250,29,Van De Zandschulp B.,0,Van De Zandschulp B.
1.2,4.5,3,2023-04-22,3865,7,Rune H.,0,Semifinals,ATP250,Clay,700,82,O Connell C.,0,Rune H.
1.44,2.75,3,2023-04-22,3245,10,Fritz T.,0,Semifinals,ATP250,Clay,1250,29,Van De Zandschulp B.,0,Van De Zandschulp B.
1.25,4.0,3,2023-04-23,3865,7,Rune H.,0,The Final,ATP250,Clay,1250,29,Van De Zandschulp B.,0,Rune H.
1.67,2.2,3,2023-04-26,761,69,Ivashka I.,0,1st Round,Masters 1000,Clay,810,60,Ramos A.,0,Ramos A.
1.3,3.5,3,2023-04-26,555,106,Gaston H.,0,1st Round,Masters 1000,Clay,45,635,Chardy J.,0,Gaston H.
2.5,1.53,3,2023-04-26,344,173,Nava E.,0,1st Round,Masters 1000,Clay,848,56,Barrere G.,0,Barrere G.
1.4,3.0,3,2023-04-26,825,58,Molcan A.,0,1st Round,Masters 1000,Clay,843,57,Wu Y.,0,Molcan A.
2.2,1.67,3,2023-04-26,721,75,Popyrin A.,0,1st Round,Masters 1000,Clay,771,66,Halys Q.,0,Halys Q.
1.8,2.0,3,2023-04-26,865,55,Bublik A.,0,1st Round,Masters 1000,Clay,586,100,Riveros D.,0,Bublik A.
2.63,1.5,3,2023-04-26,615,95,Goffin D.,0,1st Round,Masters 1000,Clay,867,53,Carballes Baena R.,0,Carballes Baena R.
1.44,2.75,3,2023-04-26,548,108,Hanfmann Y.,0,1st Round,Masters 1000,Clay,667,87,Samudio J.,0,Hanfmann Y.
